YEAR,MONTH,DATE,SITE,TRANSECT,SP_CODE,SURVEY,PERCENT_COVER,DENSITY,WM_GM2,DRY_GM2,SCIENTIFIC_NAME,COMMON_NAME,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_GENUS,GROUP,MOBILITY,GROWTH_MORPH,COARSE_GROUPING
2018,9,2018-09-10,HORA,2,AS,UPC,0,NA,0,0,Aglaophenia,Ostrich-Plume Hydroid,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,ATM,UPC,0,NA,0,0,Amphipoda,Amphipod tube mat,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,BAEL,QUAD,NA,0,0,0,Balanophyllia elegans,Orange Cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,BN,UPC,0,NA,0,0,Bugula neritina,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,CASP,SWATH,NA,0,0,0,Cancer,Cancer Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,CESP,UPC,1.25,NA,0.20458125,0.10290436875,Cellaria,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Cellariidae,Cellaria,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,CHOV,QUAD,NA,0,0,0,Chaceia ovoidea,Wart-Neck Piddock,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,Chaceia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,CHPR,UPC,0,NA,0,0,Chelyosoma productum,Disc-Top Turnicate,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,COCA,QUAD,NA,4.83333333333333,2.44060876415266,1.89147179221831,Californiconus californicus,Califonia Cone Snail,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Californiconus,INVERT,MOBILE,AGGREGATED,MOBILE INVERT
2018,9,2018-09-10,HORA,2,COST,UPC,0,NA,0,0,Celleporina robertsoniae,Orange Byozoan,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Celleporina,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,CRGI,SWATH,NA,0,0,0,Crassadoma gigantea,Rock Scallop,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Crassadoma,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,CROC,UPC,0,NA,0,0,Crisia occidentalis,White Tuft Bryozoans,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,Crisia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,CUPI,UPC,0,NA,0,0,Cucumaria piperata,Salt and Pepper Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,CY,UPC,0,NA,0,0,Corynactis californica,Club-Tipped Anemone,Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,CYSP,QUAD,NA,0,0,0,Neobernaya spadicea,Chestnut Cowry,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,Neobernaya,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,DIL,SWATH,NA,0,0,0,Dermasterias imbricata,Leather Star,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,DIOR,QUAD,NA,9.33333333333333,1.91117733333333,0.506461993333333,Diopatra ornata,Ornate Tube Worm,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,Diopatra,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,ECB,UPC,1.25,NA,0.20458125,0.10290436875,Bryozoa,Encrusting Bryozoan,Animalia,Bryozoa,NA,NA,NA,NA,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,ES,UPC,0,NA,0,0,Demospongiae,Encrusting sponge,Animalia,Porifera,Demospongiae,NA,NA,NA,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,EUCL,UPC,0,NA,0,0,Euherdmania claviformis,Tunic-Band Compound Turnicate,Animalia,Chordata,Ascidiacea,Aplousobranchia,Euherdmaniidae,Euherdmania,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,EUPO,QUAD,NA,0,0,0,Eudistylia polymorpha,Feather Duster Worm,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Eudistylia,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,EUQU,QUAD,NA,0.166666666666667,0.0255646165921288,0.00756712651127013,Eupentacta quinquesemita,White Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Eupentacta,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,HARU,SWATH,NA,0,0,0,Haliotis rufescens,Red Abalone,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,KEKE,SWATH,NA,0.0625,10.9981179222557,9.18342846508354,Kelletia kelletii,Kellet's Welk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Kelletia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,LIGL,SWATH,NA,0,0,0,Lithopoma,Wavey Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Lithopoma,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,LIGS,QUAD,NA,0,0,0,Lithopoma,Wavey Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Lithopoma,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,LINU,UPC,0,NA,0,0,Lissothuria nutriens,Scarlet Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Lissothuria,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,LNUT,UPC,0,NA,0,0,Leucilla nuttingi,Urn Sponge,Animalia,Porifera,Calcarea,Leucosolenida,Amphoriscidae,Leucilla,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,LOCH,SWATH,NA,0,0,0,Leptogorgia chilensis,Red Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Leptogorgia,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,LOGR,SWATH,NA,0.0125,25.0713401262481,6.31797771181451,Loxorhynchus grandis,Sheep Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Loxorhynchus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,MECR,SWATH,NA,0,0,0,Megathura crenulata,Giant Key Hole Limpet,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Megathura,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,MIID,QUAD,NA,0,0,0,Mitra idae,Ida's Mitre,Animalia,Mollusca,Gastropoda,Neogastropoda,Mitridae,Mitra,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,MUCA,SWATH,NA,0,0,0,Muricea californica,California Golden Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muricea,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,MUCAJ,QUAD,NA,0,0,0,Muricea californica,California Golden Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muricea,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,MUFR,SWATH,NA,0,0,0,Muricea fruticosa,Brown Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muricea,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,NONO,QUAD,NA,0,0,0,Norrisia norrisii,Norris's Topsnail,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Norrisia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,OCTO,SWATH,NA,0,0,0,Octopus,NA,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,OPES,QUAD,NA,0,0,0,Ophioplocus esmarki,Smooth Brittle Star,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiolepididae,Ophioplocus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,OPSP,QUAD,NA,21.6666666666667,2.74944303459952,1.37197207426516,Ophiothrix spiculata,Spiny Brittle Star,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiotrichidae,Ophiothrix,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,PA,UPC,0,NA,0,0,Phragmatopoma californica,Colonial Sand Tube Worm,Animalia,Annelida,Polychaeta,NA,Sabellariidae,Phragmatopoma,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,PACA,QUAD,NA,16.8333333333333,1438.44362273439,1019.85652851868,Parapholas californica,Scaleside Piddock,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,Parapholas,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,PAFI,QUAD,NA,0,0,0,Pachycerianthus fimbriatus,Tube Dwelling Anemone,Animalia,Cnidaria,Anthozoa,Spirularia,Cerianthidae,Pachycerianthus,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,PAIN,SWATH,NA,0,0,0,Panulirus interruptus,California Spiny Lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,PAPA,SWATH,NA,0,0,0,Apostichopus parvimensis,Warty Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,PAST,QUAD,NA,0,0,0,Paracyathus stearnsi,Brown Cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Paracyathus,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,PGL,SWATH,NA,0.0125,1.87118357748607,0.518317850963642,Pisaster giganteus,Giant Spined Sea Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,POL,SWATH,NA,0,0,0,Pisaster ochraceus,Ochre sea star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,PRUB,QUAD,NA,0,0,0,Pachythyone rubra,NA,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Pachythyone,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,PUPR,SWATH,NA,0.0125,0.100047570371407,0.0332157933633072,Pugettia producta,Kelp Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,SABW,UPC,6.25,NA,22.304425,4.126318625,Sabellidae,Sabellid Wom,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,NA,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,SE,UPC,0,NA,0,0,Thylacodes squamigerus,Scaled Worm Snail,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Thylacodes,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,SFL,QUAD,NA,0,0,0,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,SKE,QUAD,NA,0,0,0,Kelletia kelletii,Kellet's Welk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Kelletia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,SPL,QUAD,NA,0,0,0,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,SPS,QUAD,NA,0,0,0,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,ST,UPC,0,NA,0,0,Salmacina tribranchiata,Fragile Tube Worm,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Salmacina,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,STMO,QUAD,NA,0,0,0,Styela montereyensis,Stalked Tunicate,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,TC,UPC,2.5,NA,1.4846625,0.4884539625,Thalamoporella californica,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Thalamoporellidae,Thalamoporella,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,TEAU,QUAD,NA,0,0,0,Tethya aurantium,Orange Puffball Sponge,Animalia,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,TESP,QUAD,NA,0,0,0,Tegula,Black Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-10,HORA,2,UIH,UPC,0,NA,0,0,Hydroidolina,Unidentified hydroid,Animalia,Cnidaria,Hydrozoa,NA,NA,NA,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,2,URLO,QUAD,NA,0,0,0,Urticina eques,Whit-Spotted Rose Anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-10,HORA,2,UT,UPC,0,NA,0,0,Chordata,Unidentified compound tunicate,Animalia,Chordata,NA,NA,NA,NA,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-10,HORA,3,AU,UPC,1.25,NA,7.95454545454546,0.875,Acrosorium ciliolatum,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Acrosorium,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,BF,UPC,2.5,NA,57.0588235294118,9.7,Cryptopleura ruprechtiana,Grape Tounge,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,BO,UPC,0,NA,0,0,Bossiella orbigniana,NA,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Bossiella,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,BR,UPC,0,NA,0,0,Rhodophyceae,Blady red,Plantae,Rhodophyta,Rhodophyceae,NA,NA,NA,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,CAL,UPC,0,NA,0,0,Calliarthron cheilosporioid,NA,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Calliarthron,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,CC,UPC,1.25,NA,14.0833333333333,2.1125,Chondracanthus ,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,CF,UPC,2.5,NA,15.9090909090909,1.75,Callophyllis flabellulata,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Callophyllis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,CO,UPC,0,NA,0,0,Corallina officinalis,Pink Feather Coralline,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,CRYP,UPC,0,NA,0,0,Cryptopleura,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,CYJ,QUAD,NA,0,0,0,Stephanocystis osmundacea,NA,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Stephanocystis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,CZ,UPC,0,NA,0,0,Chondracanthus spinosus,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,DIAT,UPC,0,NA,0,0,Fragilariaceae,diatom mat,Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,NA,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,DL,UPC,27.5,NA,797.5,71.775,Desmarestia ligulata,Acid Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,DP,UPC,1.25,NA,15,1.35,Dictyota,NA,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,DU,UPC,0,NA,0,0,Dictyopteris undulata,NA,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyopteris,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,EC,UPC,0,NA,0,0,Corallinales,Encrusting Coralline,Plantae,Rhodophyta,Florideophyceae,Corallinales,NA,NA,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,EGJ,QUAD,NA,0,0,0,Egregia menziesii,Feather Boa Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae,Egregia,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,ER,UPC,0,NA,0,0,Rhodophyta,Encrusting red algae,Plantae,Rhodophyta,NA,NA,NA,NA,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,FB,UPC,0,NA,0,0,Ectocarpaceae,Filamentous brown & Diatom Mats,Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Ectocarpaceae,NA,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,FR,UPC,0,NA,0,0,Rhodophyta,filamentous red,Plantae,Rhodophyta,NA,NA,NA,NA,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,FTHR,UPC,1.25,NA,8.75,0.875,Ceramiales,Ceramiales Complex: Neoptilota Ptilota Rhodoptilum Pterosiphonia,Plantae,Rhodophyta,Florideophyceae,Ceramiales,NA,NA,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,GR,UPC,0,NA,0,0,Gelidium,Agarweed,Plantae,Rhodophyta,Florideophyceae,Gelidiales,Gelidiaceae,Gelidium,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,GS,UPC,3.75,NA,93.75,8.4375,Gracilaria,NA,Plantae,Rhodophyta,Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,GYSP,UPC,0,NA,0,0,Gymnogongrus,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Gymnogongrus,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,IR,UPC,0,NA,0,0,Iridaea,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Iridaea,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,LFJ,QUAD,NA,0,0,0,Laminaria farlowii,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,LS,UPC,0,NA,0,0,Laurencia,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Laurencia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,LX,UPC,0,NA,0,0,Osmundea spectabilis,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Osmundea,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,MAPY,KELP,NA,7.325,4872.81538461538,633.466,Macrocystis pyrifera,Giant Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,ALGAE,SESSILE,SOLITARY,GIANT KELP
2018,9,2018-09-10,HORA,3,NA,UPC,5,NA,31.8181818181818,3.5,Nienburgia andersoniana,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Nienburgia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,PHSE,UPC,5,NA,55.4545454545455,6.1,Phycodrys setchellii,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Phycodrys,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,PL,UPC,0,NA,0,0,Prionitis lanceolata,NA,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,POLA,UPC,0,NA,0,0,Polyneura latissima,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Polyneura,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,PRSP,UPC,0,NA,0,0,Prionitis linearis,NA,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,PTJ,QUAD,NA,2.66666666666667,10.4615384615385,1.36,Pterygophora californica,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Pterygophora,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,PTL,QUAD,NA,1,10.5384615384615,1.37,Pterygophora californica,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Pterygophora,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,R,UPC,8.75,NA,66.71875,10.675,Rhodymenia californica,NA,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,RAT,UPC,0,NA,0,0,Rhodophyta,Red algal turf,Plantae,Rhodophyta,NA,NA,NA,NA,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,SAFU,UPC,0,NA,0,0,Sarcodiotheca furcata,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Solieriaceae,Sarcodiotheca,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,SCCA,UPC,0,NA,0,0,Scinaia confusa,NA,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Scinaiaceae,Scinaia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,SMJ,QUAD,NA,0,0,0,Sargassum muticum,Wire-weed,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,STIN,UPC,0,NA,0,0,Stenogramma californica,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Stenogramma,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,UV,UPC,0,NA,0,0,Ulva,Sea Lettuce,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,ZOMA,UPC,0,NA,0,0,Zostera marina,Eel Grass,Plantae,Tracheophyta,Magnoliopsida,Alismatales,Zosteraceae,Zostera,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-10,HORA,3,ANDA,FISH,NA,0,0,0,Anisotremus davidsonii,Sargo,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Anisotremus,FISH,MOBILE,SOLITARY,FISH
2018,9,2018-09-10,HORA,3,BFRE,FISH,NA,0.0375,0.47,0.11985,Brachyistius frenatus,Kelp Surfperch,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Brachyistius,FISH,MOBILE,SOLITARY,FISH
