YEAR,MONTH,DATE,SITE,TRANSECT,QUAD,SIDE,SUBSTRATE_TYPE,PERCENT_COVER
2015,7,2015-07-27,NAPL,1,40,O,B,100
2015,7,2015-07-27,NAPL,2,20,I,B,95
2015,7,2015-07-27,NAPL,2,20,O,B,100
2015,7,2015-07-27,NAPL,2,40,I,B,100
2015,7,2015-07-27,NAPL,2,40,O,B,100
2015,7,2015-07-27,NAPL,3,20,I,B,100
2015,7,2015-07-27,NAPL,3,20,O,B,100
2015,7,2015-07-27,NAPL,3,40,I,B,100
2015,7,2015-07-27,NAPL,3,40,O,B,100
2015,7,2015-07-27,NAPL,4,20,I,B,0
2015,7,2015-07-27,NAPL,4,20,O,B,0
2015,7,2015-07-27,NAPL,4,40,I,B,0
2015,7,2015-07-27,NAPL,4,40,O,B,0
2015,7,2015-07-27,NAPL,5,20,I,B,95
2015,7,2015-07-27,NAPL,5,20,O,B,100
2015,7,2015-07-27,NAPL,5,40,I,B,85
2015,7,2015-07-27,NAPL,5,40,O,B,100
2015,7,2015-07-27,NAPL,6,20,I,B,90
2015,7,2015-07-27,NAPL,6,20,O,B,100
2015,7,2015-07-27,NAPL,6,40,I,B,85
2015,7,2015-07-27,NAPL,6,40,O,B,100
2015,7,2015-07-27,NAPL,7,20,I,B,95
2015,7,2015-07-27,NAPL,7,20,O,B,100
2015,7,2015-07-27,NAPL,7,40,I,B,100
2015,7,2015-07-27,NAPL,7,40,O,B,100
2015,7,2015-07-27,NAPL,8,20,I,B,100
2015,7,2015-07-27,NAPL,8,20,O,B,100
2015,7,2015-07-27,NAPL,8,40,I,B,90
2015,7,2015-07-27,NAPL,8,40,O,B,100
2015,7,2015-07-28,CARP,1,20,I,B,100
2015,7,2015-07-28,CARP,1,20,O,B,100
2015,7,2015-07-28,CARP,1,40,I,B,100
2015,7,2015-07-28,CARP,1,40,O,B,100
2015,7,2015-07-28,CARP,2,20,I,B,95
2015,7,2015-07-28,CARP,2,20,O,B,85
2015,7,2015-07-28,CARP,2,40,I,B,70
2015,7,2015-07-28,CARP,2,40,O,B,55
2015,7,2015-07-28,CARP,3,20,I,B,95
2015,7,2015-07-28,CARP,3,20,O,B,90
2015,7,2015-07-28,CARP,3,40,I,B,60
2015,7,2015-07-28,CARP,3,40,O,B,65
2015,7,2015-07-28,CARP,4,20,I,B,85
2015,7,2015-07-28,CARP,4,20,O,B,85
2015,7,2015-07-28,CARP,4,40,I,B,60
2015,7,2015-07-28,CARP,4,40,O,B,60
2015,7,2015-07-28,CARP,5,20,I,B,95
2015,7,2015-07-28,CARP,5,20,O,B,80
2015,7,2015-07-28,CARP,5,40,I,B,90
2015,7,2015-07-28,CARP,5,40,O,B,75
2015,7,2015-07-28,CARP,6,20,I,B,60
2015,7,2015-07-28,CARP,6,20,O,B,75
2015,7,2015-07-28,CARP,6,40,I,B,25
2015,7,2015-07-28,CARP,6,40,O,B,35
2015,7,2015-07-28,CARP,7,20,I,B,95
2015,7,2015-07-28,CARP,7,20,O,B,95
2015,7,2015-07-28,CARP,7,40,I,B,80
2015,7,2015-07-28,CARP,7,40,O,B,80
2015,7,2015-07-28,CARP,8,20,I,B,60
2015,7,2015-07-28,CARP,8,20,O,B,80
2015,7,2015-07-28,CARP,8,40,I,B,95
2015,7,2015-07-28,CARP,8,40,O,B,100
2015,7,2015-07-29,GOLB,1,20,I,B,35
2015,7,2015-07-29,GOLB,1,20,O,B,35
2015,7,2015-07-29,GOLB,1,40,I,B,75
2015,7,2015-07-29,GOLB,1,40,O,B,75
2015,7,2015-07-29,GOLB,2,20,I,B,0
2015,7,2015-07-29,GOLB,2,20,O,B,0
2015,7,2015-07-29,GOLB,2,40,I,B,50
2015,7,2015-07-29,GOLB,2,40,O,B,40
2015,7,2015-07-29,IVEE,3,20,I,B,70
2015,7,2015-07-29,IVEE,3,20,O,B,65
2015,7,2015-07-29,IVEE,3,40,I,B,90
2015,7,2015-07-29,IVEE,3,40,O,B,75
2015,7,2015-07-29,IVEE,6,20,I,B,65
2015,7,2015-07-29,IVEE,6,20,O,B,70
2015,7,2015-07-29,IVEE,6,40,I,B,90
2015,7,2015-07-29,IVEE,6,40,O,B,65
2015,7,2015-07-29,IVEE,7,20,I,B,75
2015,7,2015-07-29,IVEE,7,20,O,B,75
2015,7,2015-07-29,IVEE,7,40,I,B,90
2015,7,2015-07-29,IVEE,7,40,O,B,100
2015,7,2015-07-29,IVEE,8,20,I,B,55
2015,7,2015-07-29,IVEE,8,20,O,B,55
2015,7,2015-07-29,IVEE,8,40,I,B,75
2015,7,2015-07-29,IVEE,8,40,O,B,85
2016,7,2016-07-18,GOLB,1,20,I,B,90
2016,7,2016-07-18,GOLB,1,20,O,B,95
2016,7,2016-07-18,GOLB,1,40,I,B,70
2016,7,2016-07-18,GOLB,1,40,O,B,65
2016,7,2016-07-18,GOLB,2,20,I,B,50
2016,7,2016-07-18,GOLB,2,20,O,B,50
2016,7,2016-07-18,GOLB,2,40,I,B,65
2016,7,2016-07-18,GOLB,2,40,O,B,60
2016,7,2016-07-18,IVEE,1,20,I,B,25
2016,7,2016-07-18,IVEE,1,20,O,B,30
2016,7,2016-07-18,IVEE,1,40,I,B,35
2016,7,2016-07-18,IVEE,1,40,O,B,15
2016,7,2016-07-18,IVEE,2,20,I,B,70
2016,7,2016-07-18,IVEE,2,20,O,B,45
2016,7,2016-07-18,IVEE,2,40,I,B,100
2016,7,2016-07-18,IVEE,2,40,O,B,100
2016,7,2016-07-18,IVEE,5,20,I,B,75
2016,7,2016-07-18,IVEE,5,20,O,B,70
2016,7,2016-07-18,IVEE,5,40,I,B,75
2016,7,2016-07-18,IVEE,5,40,O,B,60
2016,7,2016-07-18,IVEE,6,20,I,B,65
2016,7,2016-07-18,IVEE,6,20,O,B,80
2016,7,2016-07-18,IVEE,6,40,I,B,70
2016,7,2016-07-18,IVEE,6,40,O,B,80
2016,7,2016-07-18,IVEE,7,20,I,B,0
2016,7,2016-07-18,IVEE,7,20,O,B,0
2016,7,2016-07-18,IVEE,7,40,I,B,0
2016,7,2016-07-18,IVEE,7,40,O,B,0
2016,7,2016-07-18,IVEE,8,20,I,B,0
2016,7,2016-07-18,IVEE,8,20,O,B,0
2016,7,2016-07-18,IVEE,8,40,I,B,10
2016,7,2016-07-18,IVEE,8,40,O,B,0
2016,7,2016-07-19,ABUR,1,20,I,B,25
2016,7,2016-07-19,ABUR,1,20,O,B,30
2016,7,2016-07-19,ABUR,1,40,I,B,50
2016,7,2016-07-19,ABUR,1,40,O,B,50
2016,7,2016-07-19,ABUR,2,20,I,B,0
2016,7,2016-07-19,ABUR,2,20,O,B,0
2016,7,2016-07-19,ABUR,2,40,I,B,60
2016,7,2016-07-19,ABUR,2,40,O,B,30
2016,7,2016-07-19,CARP,4,20,I,B,90
2016,7,2016-07-19,CARP,4,20,O,B,90
2016,7,2016-07-19,CARP,4,40,I,B,95
2016,7,2016-07-19,CARP,4,40,O,B,100
2016,7,2016-07-19,CARP,5,20,I,B,90
2016,7,2016-07-19,CARP,5,20,O,B,80
2016,7,2016-07-19,CARP,5,40,I,B,65
2016,7,2016-07-19,CARP,5,40,O,B,80
2016,7,2016-07-19,CARP,7,20,I,B,95
2016,7,2016-07-19,CARP,7,20,O,B,95
2016,7,2016-07-19,CARP,7,40,I,B,80
2016,7,2016-07-19,CARP,7,40,O,B,85
2016,7,2016-07-19,CARP,8,20,I,B,75
2016,7,2016-07-19,CARP,8,20,O,B,100
2016,7,2016-07-19,CARP,8,40,I,B,75
2016,7,2016-07-19,CARP,8,40,O,B,90
2016,7,2016-07-19,IVEE,3,20,I,B,95
2016,7,2016-07-19,IVEE,3,20,O,B,80
2016,7,2016-07-19,IVEE,3,40,I,B,95
2016,7,2016-07-19,IVEE,3,40,O,B,95
2016,7,2016-07-20,SCDI,2,20,I,B,75
2016,7,2016-07-20,SCDI,2,20,O,B,80
2016,7,2016-07-20,SCDI,2,40,I,B,95
2016,7,2016-07-20,SCDI,2,40,O,B,90
2016,7,2016-07-20,SCDI,3,20,I,B,75
2016,7,2016-07-20,SCDI,3,20,O,B,80
2016,7,2016-07-20,SCDI,3,40,I,B,100
2016,7,2016-07-20,SCDI,3,40,O,B,100
2016,7,2016-07-20,SCTW,2,20,I,B,100
2016,7,2016-07-20,SCTW,2,20,O,B,100
2016,7,2016-07-20,SCTW,2,40,I,B,100
2016,7,2016-07-20,SCTW,2,40,O,B,100
2016,7,2016-07-20,SCTW,3,20,I,B,100
2016,7,2016-07-20,SCTW,3,20,O,B,100
2016,7,2016-07-20,SCTW,3,40,I,B,95
2016,7,2016-07-20,SCTW,3,40,O,B,85
2016,7,2016-07-21,AQUE,1,20,I,B,100
2016,7,2016-07-21,AQUE,1,20,O,B,95
2016,7,2016-07-21,AQUE,1,40,I,B,45
2016,7,2016-07-21,AQUE,1,40,O,B,40
2016,7,2016-07-21,AQUE,2,20,I,B,55
2016,7,2016-07-21,AQUE,2,20,O,B,60
2016,7,2016-07-21,AQUE,2,40,I,B,30
2016,7,2016-07-21,AQUE,2,40,O,B,45
2016,7,2016-07-21,AQUE,3,20,I,B,20
2016,7,2016-07-21,AQUE,3,20,O,B,15
2016,7,2016-07-21,AQUE,3,40,I,B,10
2016,7,2016-07-21,AQUE,3,40,O,B,5
2016,7,2016-07-21,AQUE,4,20,I,B,30
2016,7,2016-07-21,AQUE,4,20,O,B,25
2016,7,2016-07-21,AQUE,4,40,I,B,25
2016,7,2016-07-21,AQUE,4,40,O,B,25
2016,7,2016-07-21,AQUE,5,20,I,B,85
2016,7,2016-07-21,AQUE,5,20,O,B,85
2016,7,2016-07-21,AQUE,5,40,I,B,85
2016,7,2016-07-21,AQUE,5,40,O,B,85
2016,7,2016-07-21,AQUE,6,20,I,B,95
2016,7,2016-07-21,AQUE,6,20,O,B,85
2016,7,2016-07-21,AQUE,6,40,I,B,100
2016,7,2016-07-21,AQUE,6,40,O,B,90
2016,7,2016-07-22,CARP,1,20,I,B,100
2016,7,2016-07-22,CARP,1,20,O,B,100
2016,7,2016-07-22,CARP,1,40,I,B,100
2016,7,2016-07-22,CARP,1,40,O,B,100
2016,7,2016-07-22,CARP,2,20,I,B,85
2016,7,2016-07-22,CARP,2,20,O,B,100
2016,7,2016-07-22,CARP,2,40,I,B,95
2016,7,2016-07-22,CARP,2,40,O,B,95
2016,7,2016-07-22,CARP,3,20,I,B,95
2016,7,2016-07-22,CARP,3,20,O,B,95
2016,7,2016-07-22,CARP,3,40,I,B,100
2016,7,2016-07-22,CARP,3,40,O,B,95
2016,7,2016-07-22,CARP,6,20,I,B,95
2016,7,2016-07-22,CARP,6,20,O,B,100
2016,7,2016-07-22,CARP,6,40,I,B,75
2016,7,2016-07-22,CARP,6,40,O,B,90
2016,7,2016-07-22,MOHK,1,20,I,B,100
2016,7,2016-07-22,MOHK,1,20,O,B,100
2016,7,2016-07-22,MOHK,1,40,I,B,100
2016,7,2016-07-22,MOHK,1,40,O,B,100
2016,7,2016-07-22,MOHK,2,20,I,B,95
2016,7,2016-07-22,MOHK,2,20,O,B,100
2016,7,2016-07-22,MOHK,2,40,I,B,90
2016,7,2016-07-22,MOHK,2,40,O,B,95
2016,7,2016-07-25,AHND,1,20,I,B,0
2016,7,2016-07-25,AHND,1,20,O,B,0
2016,7,2016-07-25,AHND,1,40,I,B,0
2016,7,2016-07-25,AHND,1,40,O,B,0
2016,7,2016-07-25,AHND,2,20,I,B,35
2016,7,2016-07-25,AHND,2,20,O,B,15
2016,7,2016-07-25,AHND,2,40,I,B,5
2016,7,2016-07-25,AHND,2,40,O,B,10
2016,7,2016-07-25,BULL,1,20,I,B,35
2016,7,2016-07-25,BULL,1,20,O,B,40
2016,7,2016-07-25,BULL,1,40,I,B,20
2016,7,2016-07-25,BULL,1,40,O,B,15
2016,7,2016-07-25,BULL,3,20,I,B,10
2016,7,2016-07-25,BULL,3,20,O,B,30
2016,7,2016-07-25,BULL,3,40,I,B,0
2016,7,2016-07-25,BULL,3,40,O,B,0
2016,7,2016-07-25,BULL,6,20,I,B,45
2016,7,2016-07-25,BULL,6,20,O,B,40
2016,7,2016-07-25,BULL,6,40,I,B,55
2016,7,2016-07-25,BULL,6,40,O,B,35
2016,7,2016-07-26,NAPL,1,20,I,B,100
2016,7,2016-07-26,NAPL,1,20,O,B,100
2016,7,2016-07-26,NAPL,1,40,I,B,100
2016,7,2016-07-26,NAPL,1,40,O,B,100
2016,7,2016-07-26,NAPL,2,20,I,B,90
2016,7,2016-07-26,NAPL,2,20,O,B,100
2016,7,2016-07-26,NAPL,2,40,I,B,100
2016,7,2016-07-26,NAPL,2,40,O,B,100
2016,7,2016-07-26,NAPL,3,20,I,B,95
2016,7,2016-07-26,NAPL,3,20,O,B,95
2016,7,2016-07-26,NAPL,3,40,I,B,100
2016,7,2016-07-26,NAPL,3,40,O,B,100
2016,7,2016-07-26,NAPL,4,20,I,B,0
2016,7,2016-07-26,NAPL,4,20,O,B,0
2016,7,2016-07-26,NAPL,4,40,I,B,15
2016,7,2016-07-26,NAPL,4,40,O,B,50
2016,7,2016-07-26,NAPL,5,20,I,B,100
2016,7,2016-07-26,NAPL,5,20,O,B,100
2016,7,2016-07-26,NAPL,5,40,I,B,100
2016,7,2016-07-26,NAPL,5,40,O,B,100
2016,7,2016-07-26,NAPL,6,20,I,B,100
2016,7,2016-07-26,NAPL,6,20,O,B,100
2016,7,2016-07-26,NAPL,6,40,I,B,85
2016,7,2016-07-26,NAPL,6,40,O,B,95
2016,7,2016-07-26,NAPL,7,20,I,B,100
2016,7,2016-07-26,NAPL,7,20,O,B,100
2016,7,2016-07-26,NAPL,7,40,I,B,100
2016,7,2016-07-26,NAPL,7,40,O,B,100
2016,7,2016-07-26,NAPL,8,20,I,B,100
2016,7,2016-07-26,NAPL,8,20,O,B,100
2016,7,2016-07-26,NAPL,8,40,I,B,100
2016,7,2016-07-26,NAPL,8,40,O,B,100
2017,7,2017-07-17,ABUR,1,20,I,B,0
2017,7,2017-07-17,ABUR,1,20,O,B,0
2017,7,2017-07-17,ABUR,1,40,I,B,0
2017,7,2017-07-17,ABUR,1,40,O,B,0
2017,7,2017-07-17,ABUR,2,20,I,B,35
2017,7,2017-07-17,ABUR,2,20,O,B,35
2017,7,2017-07-17,ABUR,2,40,I,B,40
2017,7,2017-07-17,ABUR,2,40,O,B,65
2017,7,2017-07-17,GOLB,1,20,I,B,35
2017,7,2017-07-17,GOLB,1,20,O,B,15
2017,7,2017-07-17,GOLB,1,40,I,B,25
2017,7,2017-07-17,GOLB,1,40,O,B,30
2017,7,2017-07-17,GOLB,2,20,I,B,75
2017,7,2017-07-17,GOLB,2,20,O,B,75
2017,7,2017-07-17,GOLB,2,40,I,B,75
2017,7,2017-07-17,GOLB,2,40,O,B,85
2017,7,2017-07-17,MOHK,1,20,I,B,100
2017,7,2017-07-17,MOHK,1,20,O,B,100
2017,7,2017-07-17,MOHK,1,40,I,B,85
2017,7,2017-07-17,MOHK,1,40,O,B,100
2017,7,2017-07-17,MOHK,2,20,I,B,85
2017,7,2017-07-17,MOHK,2,20,O,B,80
2017,7,2017-07-17,MOHK,2,40,I,B,80
2017,7,2017-07-17,MOHK,2,40,O,B,90
2017,7,2017-07-18,SCDI,2,20,I,B,35
2017,7,2017-07-18,SCDI,2,20,O,B,30
2017,7,2017-07-18,SCDI,2,40,I,B,80
2017,7,2017-07-18,SCDI,2,40,O,B,80
2017,7,2017-07-18,SCDI,3,20,I,B,45
2017,7,2017-07-18,SCDI,3,20,O,B,55
2017,7,2017-07-18,SCDI,3,40,I,B,100
2017,7,2017-07-18,SCDI,3,40,O,B,100
2017,7,2017-07-18,SCTW,2,20,I,B,100
2017,7,2017-07-18,SCTW,2,20,O,B,100
2017,7,2017-07-18,SCTW,2,40,I,B,90
2017,7,2017-07-18,SCTW,2,40,O,B,95
2017,7,2017-07-18,SCTW,3,20,I,B,100
2017,7,2017-07-18,SCTW,3,20,O,B,95
2017,7,2017-07-18,SCTW,3,40,I,B,95
2017,7,2017-07-18,SCTW,3,40,O,B,80
2017,7,2017-07-19,CARP,1,20,I,B,100
2017,7,2017-07-19,CARP,1,20,O,B,100
2017,7,2017-07-19,CARP,1,40,I,B,100
2017,7,2017-07-19,CARP,1,40,O,B,100
2017,7,2017-07-19,CARP,2,20,I,B,85
2017,7,2017-07-19,CARP,2,20,O,B,90
2017,7,2017-07-19,CARP,2,40,I,B,90
2017,7,2017-07-19,CARP,2,40,O,B,90
2017,7,2017-07-19,CARP,3,20,I,B,80
2017,7,2017-07-19,CARP,3,20,O,B,90
2017,7,2017-07-19,CARP,3,40,I,B,90
2017,7,2017-07-19,CARP,3,40,O,B,60
2017,7,2017-07-19,CARP,4,20,I,B,85
2017,7,2017-07-19,CARP,4,20,O,B,95
2017,7,2017-07-19,CARP,4,40,I,B,80
2017,7,2017-07-19,CARP,4,40,O,B,90
2017,7,2017-07-19,CARP,5,20,I,B,95
2017,7,2017-07-19,CARP,5,20,O,B,90
2017,7,2017-07-19,CARP,5,40,I,B,100
2017,7,2017-07-19,CARP,5,40,O,B,55
2017,7,2017-07-19,CARP,6,20,I,B,95
2017,7,2017-07-19,CARP,6,20,O,B,85
2017,7,2017-07-19,CARP,6,40,I,B,85
2017,7,2017-07-19,CARP,6,40,O,B,85
2017,7,2017-07-19,CARP,7,20,I,B,100
2017,7,2017-07-19,CARP,7,20,O,B,95
2017,7,2017-07-19,CARP,7,40,I,B,90
2017,7,2017-07-19,CARP,7,40,O,B,90
2017,7,2017-07-19,CARP,8,20,I,B,95
2017,7,2017-07-19,CARP,8,20,O,B,100
2017,7,2017-07-19,CARP,8,40,I,B,100
2017,7,2017-07-19,CARP,8,40,O,B,100
2017,7,2017-07-20,IVEE,1,20,I,B,0
2017,7,2017-07-20,IVEE,1,20,O,B,0
2017,7,2017-07-20,IVEE,1,40,I,B,5
2017,7,2017-07-20,IVEE,1,40,O,B,5
2017,7,2017-07-20,IVEE,2,20,I,B,100
2017,7,2017-07-20,IVEE,2,20,O,B,100
2017,7,2017-07-20,IVEE,2,40,I,B,100
2017,7,2017-07-20,IVEE,2,40,O,B,100
2017,7,2017-07-20,IVEE,5,20,I,B,85
2017,7,2017-07-20,IVEE,5,20,O,B,90
2017,7,2017-07-20,IVEE,5,40,I,B,75
2017,7,2017-07-20,IVEE,5,40,O,B,75
2017,7,2017-07-20,IVEE,6,20,I,B,55
2017,7,2017-07-20,IVEE,6,20,O,B,40
2017,7,2017-07-20,IVEE,6,40,I,B,70
2017,7,2017-07-20,IVEE,6,40,O,B,80
2017,7,2017-07-20,IVEE,7,20,I,B,0
2017,7,2017-07-20,IVEE,7,20,O,B,5
2017,7,2017-07-20,IVEE,7,40,I,B,15
2017,7,2017-07-20,IVEE,7,40,O,B,10
2017,7,2017-07-20,IVEE,8,20,I,B,0
2017,7,2017-07-20,IVEE,8,20,O,B,40
2017,7,2017-07-20,IVEE,8,40,I,B,20
2017,7,2017-07-20,IVEE,8,40,O,B,25
2017,7,2017-07-21,AQUE,1,20,I,B,100
2017,7,2017-07-21,AQUE,1,20,O,B,100
2017,7,2017-07-21,AQUE,1,40,I,B,10
2017,7,2017-07-21,AQUE,1,40,O,B,20
2017,7,2017-07-21,AQUE,2,20,I,B,60
2017,7,2017-07-21,AQUE,2,20,O,B,50
2017,7,2017-07-21,AQUE,2,40,I,B,0
2017,7,2017-07-21,AQUE,2,40,O,B,5
2017,7,2017-07-21,AQUE,3,20,I,B,0
2017,7,2017-07-21,AQUE,3,20,O,B,0
2017,7,2017-07-21,AQUE,3,40,I,B,0
2017,7,2017-07-21,AQUE,3,40,O,B,5
2017,7,2017-07-21,AQUE,4,20,I,B,45
2017,7,2017-07-21,AQUE,4,20,O,B,40
2017,7,2017-07-21,AQUE,4,40,I,B,95
2017,7,2017-07-21,AQUE,4,40,O,B,70
2017,7,2017-07-21,AQUE,5,20,I,B,100
2017,7,2017-07-21,AQUE,5,20,O,B,95
2017,7,2017-07-21,AQUE,5,40,I,B,100
2017,7,2017-07-21,AQUE,5,40,O,B,100
2017,7,2017-07-21,AQUE,6,20,I,B,95
2017,7,2017-07-21,AQUE,6,20,O,B,95
2017,7,2017-07-21,AQUE,6,40,I,B,80
2017,7,2017-07-21,AQUE,6,40,O,B,85
2017,7,2017-07-21,IVEE,3,20,I,B,70
2017,7,2017-07-21,IVEE,3,20,O,B,75
2017,7,2017-07-21,IVEE,3,40,I,B,55
2017,7,2017-07-21,IVEE,3,40,O,B,70
2017,7,2017-07-24,NAPL,1,20,I,B,100
2017,7,2017-07-24,NAPL,1,20,O,B,100
2017,7,2017-07-24,NAPL,1,40,I,B,100
2017,7,2017-07-24,NAPL,1,40,O,B,100
2017,7,2017-07-24,NAPL,2,20,I,B,100
2017,7,2017-07-24,NAPL,2,20,O,B,100
2017,7,2017-07-24,NAPL,2,40,I,B,100
2017,7,2017-07-24,NAPL,2,40,O,B,100
2017,7,2017-07-24,NAPL,5,20,I,B,90
2017,7,2017-07-24,NAPL,5,20,O,B,100
2017,7,2017-07-24,NAPL,5,40,I,B,100
2017,7,2017-07-24,NAPL,5,40,O,B,90
2017,7,2017-07-24,NAPL,6,20,I,B,100
2017,7,2017-07-24,NAPL,6,20,O,B,100
2017,7,2017-07-24,NAPL,6,40,I,B,80
2017,7,2017-07-24,NAPL,6,40,O,B,85
2017,7,2017-07-24,NAPL,7,20,I,B,100
2017,7,2017-07-24,NAPL,7,20,O,B,100
2017,7,2017-07-24,NAPL,7,40,I,B,100
2017,7,2017-07-24,NAPL,7,40,O,B,100
2017,7,2017-07-24,NAPL,8,20,I,B,100
2017,7,2017-07-24,NAPL,8,20,O,B,100
2017,7,2017-07-24,NAPL,8,40,I,B,100
2017,7,2017-07-24,NAPL,8,40,O,B,100
2017,7,2017-07-25,AHND,1,20,I,B,0
2017,7,2017-07-25,AHND,1,20,O,B,0
2017,7,2017-07-25,AHND,1,40,I,B,0
2017,7,2017-07-25,AHND,1,40,O,B,0
2017,7,2017-07-25,AHND,2,20,I,B,0
2017,7,2017-07-25,AHND,2,20,O,B,0
2017,7,2017-07-25,AHND,2,40,I,B,0
2017,7,2017-07-25,AHND,2,40,O,B,0
2017,7,2017-07-25,BULL,1,20,I,B,15
2017,7,2017-07-25,BULL,1,20,O,B,25
2017,7,2017-07-25,BULL,1,40,I,B,10
2017,7,2017-07-25,BULL,1,40,O,B,0
2017,7,2017-07-25,BULL,3,20,I,B,0
2017,7,2017-07-25,BULL,3,20,O,B,20
2017,7,2017-07-25,BULL,3,40,I,B,20
2017,7,2017-07-25,BULL,3,40,O,B,10
2017,7,2017-07-25,BULL,6,20,I,B,70
2017,7,2017-07-25,BULL,6,20,O,B,95
2017,7,2017-07-25,BULL,6,40,I,B,25
2017,7,2017-07-25,BULL,6,40,O,B,30
2017,7,2017-07-25,NAPL,3,20,I,B,100
2017,7,2017-07-25,NAPL,3,20,O,B,100
2017,7,2017-07-25,NAPL,3,40,I,B,100
2017,7,2017-07-25,NAPL,3,40,O,B,100
2017,7,2017-07-25,NAPL,4,20,I,B,0
2017,7,2017-07-25,NAPL,4,20,O,B,0
2017,7,2017-07-25,NAPL,4,40,I,B,30
2017,7,2017-07-25,NAPL,4,40,O,B,0
2018,7,2018-07-16,NAPL,1,20,I,B,100
2018,7,2018-07-16,NAPL,1,20,O,B,100
2018,7,2018-07-16,NAPL,1,40,I,B,100
2018,7,2018-07-16,NAPL,1,40,O,B,100
2018,7,2018-07-16,NAPL,2,20,I,B,100
2018,7,2018-07-16,NAPL,2,20,O,B,100
2018,7,2018-07-16,NAPL,2,40,I,B,100
2018,7,2018-07-16,NAPL,2,40,O,B,100
2018,7,2018-07-16,NAPL,3,20,I,B,95
2018,7,2018-07-16,NAPL,3,20,O,B,100
2018,7,2018-07-16,NAPL,3,40,I,B,100
2018,7,2018-07-16,NAPL,3,40,O,B,100
2018,7,2018-07-16,NAPL,4,20,I,B,0
2018,7,2018-07-16,NAPL,4,20,O,B,0
2018,7,2018-07-16,NAPL,4,40,I,B,0
2018,7,2018-07-16,NAPL,4,40,O,B,0
2018,7,2018-07-16,NAPL,5,20,I,B,95
2018,7,2018-07-16,NAPL,5,20,O,B,85
2018,7,2018-07-16,NAPL,5,40,I,B,100
2018,7,2018-07-16,NAPL,5,40,O,B,95
2018,7,2018-07-16,NAPL,6,20,I,B,95
2018,7,2018-07-16,NAPL,6,20,O,B,100
2018,7,2018-07-16,NAPL,6,40,I,B,90
2018,7,2018-07-16,NAPL,6,40,O,B,80
2018,7,2018-07-16,NAPL,7,20,I,B,100
2018,7,2018-07-16,NAPL,7,20,O,B,100
2018,7,2018-07-16,NAPL,7,40,I,B,100
2018,7,2018-07-16,NAPL,7,40,O,B,100
2018,7,2018-07-16,NAPL,8,20,I,B,100
2018,7,2018-07-16,NAPL,8,20,O,B,100
2018,7,2018-07-16,NAPL,8,40,I,B,100
2018,7,2018-07-16,NAPL,8,40,O,B,100
2018,7,2018-07-17,ABUR,1,20,I,B,5
2018,7,2018-07-17,ABUR,1,20,O,B,15
2018,7,2018-07-17,ABUR,1,40,I,B,25
2018,7,2018-07-17,ABUR,1,40,O,B,15
2018,7,2018-07-17,ABUR,2,20,I,B,95
2018,7,2018-07-17,ABUR,2,20,O,B,80
2018,7,2018-07-17,ABUR,2,40,I,B,55
2018,7,2018-07-17,ABUR,2,40,O,B,65
2018,7,2018-07-17,GOLB,1,20,I,B,30
2018,7,2018-07-17,GOLB,1,20,O,B,15
2018,7,2018-07-17,GOLB,1,40,I,B,5
2018,7,2018-07-17,GOLB,1,40,O,B,25
2018,7,2018-07-17,GOLB,2,20,I,B,45
2018,7,2018-07-17,GOLB,2,20,O,B,50
2018,7,2018-07-17,GOLB,2,40,I,B,60
2018,7,2018-07-17,GOLB,2,40,O,B,75
2018,7,2018-07-17,MOHK,1,20,I,B,100
2018,7,2018-07-17,MOHK,1,20,O,B,100
2018,7,2018-07-17,MOHK,1,40,I,B,100
2018,7,2018-07-17,MOHK,1,40,O,B,100
2018,7,2018-07-17,MOHK,2,20,I,B,95
2018,7,2018-07-17,MOHK,2,20,O,B,100
2018,7,2018-07-17,MOHK,2,40,I,B,75
2018,7,2018-07-17,MOHK,2,40,O,B,95
2018,7,2018-07-18,CARP,1,20,I,B,100
2018,7,2018-07-18,CARP,1,20,O,B,100
2018,7,2018-07-18,CARP,1,40,I,B,100
2018,7,2018-07-18,CARP,1,40,O,B,100
2018,7,2018-07-18,CARP,2,20,I,B,90
2018,7,2018-07-18,CARP,2,20,O,B,100
2018,7,2018-07-18,CARP,2,40,I,B,95
2018,7,2018-07-18,CARP,2,40,O,B,90
2018,7,2018-07-18,CARP,3,20,I,B,70
2018,7,2018-07-18,CARP,3,20,O,B,70
2018,7,2018-07-18,CARP,3,40,I,B,80
2018,7,2018-07-18,CARP,3,40,O,B,70
2018,7,2018-07-18,CARP,4,20,I,B,100
2018,7,2018-07-18,CARP,4,20,O,B,100
2018,7,2018-07-18,CARP,4,40,I,B,95
2018,7,2018-07-18,CARP,4,40,O,B,100
2018,7,2018-07-18,CARP,5,20,I,B,65
2018,7,2018-07-18,CARP,5,20,O,B,80
2018,7,2018-07-18,CARP,5,40,I,B,65
2018,7,2018-07-18,CARP,5,40,O,B,70
2018,7,2018-07-18,CARP,6,20,I,B,75
2018,7,2018-07-18,CARP,6,20,O,B,75
2018,7,2018-07-18,CARP,6,40,I,B,95
2018,7,2018-07-18,CARP,6,40,O,B,90
2018,7,2018-07-18,CARP,7,20,I,B,100
2018,7,2018-07-18,CARP,7,20,O,B,100
2018,7,2018-07-18,CARP,7,40,I,B,80
2018,7,2018-07-18,CARP,7,40,O,B,90
2018,7,2018-07-18,CARP,8,20,I,B,80
