"year","month","site","transect","sp_code","percent_cover","density","dry_gm2","scientific_name","common_name","group","mobility","growth_morph","coarse_grouping","id","patch"
2018,7,"CARP",3,"SELO",0,NA,0,"Scytosiphon lomentaria",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP3","148"
2018,7,"CARP",3,"SFL",NA,0.833333333333333,25.094923897832,"Mesocentrotus franciscanus","Red Urchin","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP3","148"
2018,7,"CARP",3,"SFLA",NA,0,0,"Sebastes flavidus","Yellowtail Rockfish","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"SGIG",NA,0,0,"Stereolepis gigas","Giant Sea Bass","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"SGUT",NA,0,0,"Scorpaena guttata","California Scorpionfish","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"SKE",NA,2.16666666666667,1.74393253840979,"Kelletia kelletii","Kellet's Welk","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP3","148"
2018,7,"CARP",3,"SMAR",NA,0,0,"Scorpaenichthys marmoratus","Cabezon","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"SMIN",NA,0,0,"Sebastes miniatus","Vermilion Rockfish","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"SMYS",NA,0,0,"Sebastes mystinus","Blue Rockfish","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"SPAR",NA,0,0,"Sphyraena argentea","Pacific Barracuda","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"SPAU",NA,0,0,"Sebastes paucispinis","Boccacio","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"SPL",NA,9.16666666666667,76.1419518852352,"Strongylocentrotus purpuratus","Purple Urchin","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP3","148"
2018,7,"CARP",3,"SPUL",NA,0.1125,4.25595,"Semicossyphus pulcher","California Sheephead","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"SRAS",NA,0,0,"Sebastes rastrelliger","Grass Rockfish","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"SSER",NA,0,0,"Sebastes serranoides","Olive Rockfish","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"ST",0,NA,0,"Salmacina tribranchiata","Fragile Tube Worm","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP3","148"
2018,7,"CARP",3,"STIN",0,NA,0,"Stenogramma californica",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP3","148"
2018,7,"CARP",3,"STMO",NA,0,0,"Styela montereyensis","Stalked Tunicate","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP3","148"
2018,7,"CARP",3,"STRE",NA,0,0,"Sebastes serriceps","Treefish","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"SYNG",NA,0,0,"Syngnathus","Unidentified Pipefish Spp.","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"TALE",0,NA,0,"Taonia lennebackerae",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP3","148"
2018,7,"CARP",3,"TC",0,NA,0,"Thalamoporella californica",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP3","148"
2018,7,"CARP",3,"TEAU",NA,0,0,"Tethya aurantium","Orange Puffball Sponge","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP3","148"
2018,7,"CARP",3,"TESP",NA,7.16666666666667,23.1434339958637,"Tegula","Black Turbin Snail","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP3","148"
2018,7,"CARP",3,"TSEM",NA,0,0,"Triakis semifasciata","Leopard Shark","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"UAB",0,NA,0,"Bryozoa","Unidentified Arborescent Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP3","148"
2018,7,"CARP",3,"UBB",0,NA,0,"Phaeophyceae","Unidentified brown blade","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP3","148"
2018,7,"CARP",3,"UEC",0,NA,0,"Rhodophyta","Unidentified erect coralline","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP3","148"
2018,7,"CARP",3,"UIH",0,NA,0,"Hydroidolina","Unidentified hydroid","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP3","148"
2018,7,"CARP",3,"UM",0,NA,0,"Arthropoda","Unidentifiable tube mat","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP3","148"
2018,7,"CARP",3,"UNAN",0,NA,0,"Anthozoa","Unidentified anemone","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP3","148"
2018,7,"CARP",3,"URLO",NA,0,0,"Urticina eques","Whit-Spotted Rose Anemone","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP3","148"
2018,7,"CARP",3,"URPI",NA,0,0,"Urticina piscivora","Fish Eating Anemone","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP3","148"
2018,7,"CARP",3,"UT",1.25,NA,0.312177095,"Chordata","Unidentified compound tunicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP3","148"
2018,7,"CARP",3,"UV",0,NA,0,"Ulva","Sea Lettuce","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP3","148"
2018,7,"CARP",3,"WASP",0,NA,0,"Watersipora subatra",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP3","148"
2018,7,"CARP",3,"XCAL",NA,0,0,"Haemulon californiensis","Salema","FISH","MOBILE","SOLITARY","FISH","CARP3","148"
2018,7,"CARP",3,"ZOMA",0,NA,0,"Zostera marina","Eel Grass","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP3","148"
2018,7,"CARP",4,"AB",0,NA,0,"Abietinaria","Coarse Sea Fir Hydroid","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"AHOL",NA,0,0,"Alloclinus holderi","Island Kelpfish","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"AL",0,NA,0,"Astrangia haimei","Aggregating cup Coral","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"AML",NA,0,0,"Patiria miniata","Bat Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"AMZO",0,NA,0,"Amphiroa beauvoisii",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"ANDA",NA,0,0,"Anisotremus davidsonii","Sargo","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"ANSP",NA,0,0,"Anthopleura","Aggregating anemone","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"APCA",NA,0,0,"Aplysia californica","California Brown Sea Hare","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"APVA",NA,0.175,22.662603396213,"Aplysia vaccaria","California Black Sea Hare","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"AR",0,NA,0,"Eudistoma psammion","Sand Turnicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"ARUD",0,NA,0,"Discophyton rudyi","Octocoral","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"AS",0,NA,0,"Aglaophenia","Ostrich-Plume Hydroid","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"ATM",0,NA,0,"Amphipoda","Amphipod tube mat","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"AU",0,NA,0,"Acrosorium ciliolatum",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"AUFL",NA,0,0,"Aulorhynchus flavidus","Tube-Snout","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"BA",0,NA,0,"Megabalanus californicus","Barnacles","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"BAEL",NA,0,0,"Balanophyllia elegans","Orange Cup Coral","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"BCAL",0,NA,0,"Bugulina californica","Spiral Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"BF",0,NA,0,"Cryptopleura ruprechtiana","Grape Tounge","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"BFRE",NA,0,0,"Brachyistius frenatus","Kelp Surfperch","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"BLD",NA,0,0,"Lessoniaceae","Blade Unidentified kelp juveniles","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"BN",0,NA,0,"Bugula neritina",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"BO",0,NA,0,"Bossiella orbigniana",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"BOTH",NA,0,0,"Bothid","Unidentified Flatfish spp.","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"BOW",0,NA,0,"Amathia gracilis",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"BR",0,NA,0,"Rhodophyceae","Blady red","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"BRA",0,NA,0,"Rhodophyceae","Branching Red Algae","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"BRAY",NA,0,0,"Myliobatis californica","Bat Ray","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"BRSP",0,NA,0,"Barentsia",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"CAGG",NA,0,0,"Cymatogaster aggregata","Shiner Surfperch","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"CAL",0,NA,0,"Calliarthron cheilosporioid",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"CAPR",NA,0,0,"Caulolatilus princeps","Ocean Whitefish","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"CASP",NA,0,0,"Cancer","Cancer Crab","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"CC",0,NA,0,"Chondracanthus ",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"CECO",NA,0,0,"Centrostephanus coronatus","Crowned Sea Urchin","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"CESP",0,NA,0,"Cellaria",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"CF",0,NA,0,"Callophyllis flabellulata",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"CG",0,NA,0,"Cladophora graminea",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"CHOV",NA,0.5,51.0149546162089,"Chaceia ovoidea","Wart-Neck Piddock","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"CHPR",0,NA,0,"Chelyosoma productum","Disc-Top Turnicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"CILU",1.25,NA,0.063646155,"Timarete luxuriosa",NA,"INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"CL",0,NA,0,"Clavelina","Light Bulb Tunicate","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"CLIN",NA,0.0125,0.0051,"Gibbonsia","Crevice Kelpfish","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"CNIC",NA,0,0,"Rhinogobiops nicholsii","Blackeye Goby","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"CO",38.75,NA,82.5375,"Corallina officinalis","Pink Feather Coralline","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"COCA",NA,2.33333333333333,2.19400362921855,"Californiconus californicus","Califonia Cone Snail","INVERT","MOBILE","AGGREGATED","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"COF",0,NA,0,"Codium fragile","Dead Man's Fingers","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"COST",0,NA,0,"Celleporina robertsoniae","Orange Byozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"COTT",NA,0,0,"Cottidae","Unidentified Sculpin Spp","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"CP",0,NA,0,"Colpomenia",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"CPUN",NA,0,0,"Chromis punctipinnis","Blacksmith","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"CRGI",NA,0.0125,0.660080986415783,"Crassadoma gigantea","Rock Scallop","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"CROC",0,NA,0,"Crisia occidentalis","White Tuft Bryozoans","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"CRYP",0,NA,0,"Cryptopleura",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"CSTI",NA,0,0,"Citharichthys stigmaeus","Speckled Sanddab","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"CUKE",NA,0,0,"Apostichopus californicus","California Sea Cucumber","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"CUPI",0,NA,0,"Cucumaria piperata","Salt and Pepper Cucumber","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"CUSP",NA,0,0,"Cucumaria",NA,"INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"CVEN",NA,0,0,"Cephaloscyllium ventriosum","Swell Shark","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"CY",1.25,NA,0.05973702,"Corynactis californica","Club-Tipped Anemone","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"CYOS",NA,NA,12.6925,"Stephanocystis osmundacea",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"CYSP",NA,0,0,"Neobernaya spadicea","Chestnut Cowry","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"CZ",0,NA,0,"Chondracanthus spinosus",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"DC",0,NA,0,"Diaperoforma californica","Southern Staghorn Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"DIL",NA,0,0,"Dermasterias imbricata","Leather Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"DIOR",NA,0.333333333333333,0.0180879283333333,"Diopatra ornata","Ornate Tube Worm","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"DL",0,NA,0,"Desmarestia ligulata","Acid Weed","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"DOFE",0,NA,0,"Dodecaceria fewkesi","Colonial Tube Worm","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"DP",40,NA,43.2,"Dictyota",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"DU",0,NA,0,"Dictyopteris undulata",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"DVAC",NA,0,0,"Rhacochilus vacca","Pile Surfperch","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"EA",NA,0,0,"Eisenia arborea","Southern Palm Kelp","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"EC",38.75,NA,12.7875,"Corallinales","Encrusting Coralline","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"ECB",11.25,NA,0.92613931875,"Bryozoa","Encrusting Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"EGME",NA,0,0,"Egregia menziesii","Feather Boa Kelp","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"EJAC",NA,0,0,"Embiotoca jacksoni","Black Surfperch","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"ELAT",NA,0,0,"Embiotoca lateralis","Striped Surfperch","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"EMBI",NA,0,0,"Embiotoca","Unidentified Surfperch Spp.","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"ER",0,NA,0,"Rhodophyta","Encrusting red algae","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"ES",0,NA,0,"Demospongiae","Encrusting sponge","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"EUCL",0,NA,0,"Euherdmania claviformis","Tunic-Band Compound Turnicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"EUPO",NA,0,0,"Eudistylia polymorpha","Feather Duster Worm","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"EUQU",NA,0,0,"Eupentacta quinquesemita","White Sea Cucumber","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"FASP",0,NA,0,"Gloiocladia",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"FB",3.75,NA,1.2375,"Ectocarpaceae","Filamentous brown & Diatom Mats","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"FG",0,NA,0,"Chlorophyta","Filamentous green","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"FR",0,NA,0,"Rhodophyta","filamentous red","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"FTHR",0,NA,0,"Ceramiales","Ceramiales Complex: Neoptilota Ptilota Rhodoptilum Pterosiphonia","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"GAGA",NA,0,0,"Galeorhinus galeus","Soupfin Shark","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"GNIG",NA,0,0,"Girella nigricans","Opaleye","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"GR",0,NA,0,"Gelidium","Agarweed","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"GS",0,NA,0,"Gracilaria",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"GYMO",NA,0,0,"Gymnothorax mordax","California Moray","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"GYSP",0,NA,0,"Gymnogongrus",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"HACO",NA,0,0,"Haliotis corrugata","Pink Abalone","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"HAGL",0,NA,0,"Halosaccion glandiforme","Sea Nipples","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"HARG",NA,0,0,"Hyperprosopon argenteum","Walleye Surfperch","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"HARU",NA,0,0,"Haliotis rufescens","Red Abalone","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"HC",0,NA,0,"Acanthancora cyanocrypta","Cobalt Sponge","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"HCAR",NA,0,0,"Hypsurus caryi","Rainbow Surfperch","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"HDEC",NA,0,0,"Hexagrammos decagrammus","Kelp Greenling","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"HEFR",NA,0.0125,3.31455,"Heterodontus francisci","Horn Shark","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"HIP",0,NA,0,"Primavelans mexicana","Southern Fluted Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"HPAC",0,NA,0,"Heteropora pacifica","Northern Staghorn Bryozoan","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"HROS",NA,0,0,"Heterostichus rostratus","Giant Kelpfish","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"HRUB",NA,0,0,"Hypsypops rubicundus","Garibaldi","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"HSEM",NA,0.0125,0.2142,"Halichoeres semicinctus ","Rock Wrasse","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"IR",0,NA,0,"Iridaea",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"KEKE",NA,0.175,17.2176040144741,"Kelletia kelletii","Kellet's Welk","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"LA",NA,0,0,"Lytechinus pictus","White Sea Urchin","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"LAFA",NA,0,0,"Laminaria farlowii","Oar Weed","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"LDAL",NA,0,0,"Lythrypnus dalli","Bluebanded Goby","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"LHIR",NA,0,0,"Leiocottus hirundo","Lavender Sculpin","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"LI",0,NA,0,"Lithothrix","Stone Hair","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"LIGL",NA,5.08333333333333,149.810351652657,"Lithopoma","Wavey Turbin Snail","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"LINU",0,NA,0,"Lissothuria nutriens","Scarlet Sea Cucumber","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"LNUT",0,NA,0,"Leucilla nuttingi","Urn Sponge","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"LOCH",NA,0,0,"Leptogorgia chilensis","Red Gorgonian","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"LOGR",NA,0,0,"Loxorhynchus grandis","Sheep Crab","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"LS",0,NA,0,"Laurencia",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"LX",0,NA,0,"Osmundea spectabilis",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"MAPY",NA,0,0,"Macrocystis pyrifera","Giant Kelp","ALGAE","SESSILE","SOLITARY","GIANT KELP","CARP4","148"
2018,7,"CARP",4,"MC",0,NA,0,"Mytilus californianus","California Mussel","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"MCAL",NA,0,0,"Medialuna californiensis","Halfmoon","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"MECR",NA,0.0625,5.28720851272526,"Megathura crenulata","Giant Key Hole Limpet","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"MIID",NA,0,0,"Mitra idae","Ida's Mitre","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
2018,7,"CARP",4,"MISE",0,NA,0,"Metridium dianthus","Clonal Plumose Anemone","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"MT",0,NA,0,"Jellyella tuberculata","Encrusting Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"MUCA",NA,0,0,"Muricea californica","California Golden Gorgonian","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,"MUFR",NA,0,0,"Muricea fruticosa","Brown Gorgonian","INVERT","SESSILE","SOLITARY","SESSILE INVERT","CARP4","148"
2018,7,"CARP",4,NA,0,NA,0,"Nienburgia andersoniana",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"NBLA",NA,0,0,"Neoclinus blanchardi ","Sarcastic Fringehead","FISH","MOBILE","SOLITARY","FISH","CARP4","148"
2018,7,"CARP",4,"NEO",0,NA,0,"Agardhiella subulata",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","CARP4","148"
2018,7,"CARP",4,"NONO",NA,0.166666666666667,3.56486238640763,"Norrisia norrisii","Norris's Topsnail","INVERT","MOBILE","SOLITARY","MOBILE INVERT","CARP4","148"
